Session ID	案例总数	PMID	年份	案例详情
ed556719-978c-44d8-90fa-2c72f9fb3f68	4	38718965	2019	[{"case_id":"case_1","case_type":"human","metal_type":"lead","metal_compound":"Pb","species":"humans","exposure_route":["soil dust","contaminated water","foodstuffs"],"exposure_dose":{"value":1.05,"unit":"ppm"},"is_fatal":false,"study_design":"Evaluation of health risks associated with metal exposure in populations living around the Akouédo landfill using CalTOX simulation for daily exposure calculation."},{"case_id":"case_2","case_type":"human","metal_type":"mercury","metal_compound":"Hg","species":"humans","exposure_route":["soil dust","contaminated water","foodstuffs"],"exposure_dose":{"value":0.0146,"unit":"ppm"},"is_fatal":false,"study_design":"Evaluation of health risks associated with metal exposure in populations living around the Akouédo landfill using CalTOX simulation for daily exposure calculation."},{"case_id":"case_3","case_type":"human","metal_type":"chromium","metal_compound":"Cr","species":"humans","exposure_route":["soil dust","contaminated water","foodstuffs"],"exposure_dose":{"value":9,"unit":"cases of cancer per year"},"is_fatal":true,"study_design":"Evaluation of health risks associated with metal exposure in populations living around the Akouédo landfill using CalTOX simulation for daily exposure calculation."},{"case_id":"case_4","case_type":"human","metal_type":"cadmium","metal_compound":"Cd","species":"humans","exposure_route":["soil dust","contaminated water","foodstuffs"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"Evaluation of health risks associated with metal exposure in populations living around the Akouédo landfill using CalTOX simulation for daily exposure calculation."}]
eda3a62f-7ab4-430d-91eb-11733377745a	1		2019	[{"case_id":"case_1","case_type":"human","metal_type":"铅","metal_compound":"未指定","species":"人类","exposure_route":["职业暴露"],"exposure_dose":{"value":254.34,"unit":"µg/L"},"is_fatal":false,"study_design":"观察氧化应激指数与心血管系统损伤之间的相关性，分析血铅水平、氧化应激指数、血压、心电图结果及其相关性"}]
edaf4f46-c7ef-4232-b724-2686be95a640	1	38153670	2024	[{"case_id":"case_001","case_type":"animal","metal_type":"铅","metal_compound":"Pb","species":"日本鹌鹑 (Coturnix japonica)","exposure_route":["饲料"],"exposure_dose":{"value":[50,200,500],"unit":"mg/kg"},"is_fatal":false,"study_design":"研究了铅对日本鹌鹑发育期小脑的神经毒性，包括氧化应激、Nrf2/Keap1途径抑制和谷胱甘肽介导的凋亡信号激活。"}]
ede32100-2d20-4779-98da-2927d9895955	0			无案例
edfbd157-2b4d-4da7-a2ec-8d8c9d83a78e	1	32678941	2024	[{"case_id":"1","case_type":"animal","metal_type":"铅","metal_compound":"lead","species":"Cobb和Arbor Acres肉鸡","exposure_route":["饮水"],"exposure_dose":{"value":350,"unit":"mg/L"},"is_fatal":false,"study_design":"240只来自Cobb (CB)和Arbor Acres (AR)品种的小鸡随机分配到4组/品种。第1组接受标准基础饮食(SD)和饮用水(DW)，第2组接受SD和含铅的DW（350 mg/L）。第3组同时接受含有50 mg/kg饲料的rutin补充SD和含铅的DW（350 mg/L）。第4组接受含有50 mg/kg饲料的RCA NPs补充SD和含铅的DW（350 mg/L）。实验第40天，对肉鸡进行称重，收集血液样本进行生化和血液学分析，然后屠宰。评估经济效益、生长性能和氧化应激生物标志物。在两个品种的肝脏和肠道组织中评估与生长相关的基因表达水平，如胰岛素样生长因子-I (IGF-1)，以及组织病理变化。"}]
ee00eab8-3384-4756-b240-a6a3aa3be7e8	2			[{"case_id":"case_1","case_type":"animal","metal_type":"铅","metal_compound":"Pb","species":"猛禽（13种）、水禽（8种）、乌鸦（1种）","exposure_route":["血液或组织样本"],"exposure_dose":{"value":0.1,"unit":"μg/g"},"is_fatal":false,"study_design":"调查日本猛禽、水禽和乌鸦的铅暴露情况，使用浓度和同位素分析。"},{"case_id":"case_2","case_type":"animal","metal_type":"铅","metal_compound":"Pb","species":"九种鸟类","exposure_route":["体外铅暴露"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"进行比较研究，使用九种鸟类的血液样本来研究体外铅暴露对血液δ-ALAD敏感性的差异。"}]
ee509778-f707-46ee-ab95-7fb6e0336267	1		2020	[{"case_id":"case_001","case_type":"animal","metal_type":"汞","metal_compound":"未指定","species":"Larus fuscus","exposure_route":["dietary"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":false,"study_design":"实验通过提供海洋、陆地或混合饮食来识别汞暴露对Larus fuscus雏鸟发育的可能有害影响，并在不同的发育阶段直到离巢年龄（30天）评估胚胎和饮食汞暴露对雏鸟的身体状况和生理状态的影响。"}]
ee5aca82-7549-4caa-87ee-1fe578629571	1			[{"case_id":"case_1","case_type":"animal","metal_type":"铅","metal_compound":"Pb","species":"Pangasianodon hypophthalmus","exposure_route":["dietary"],"exposure_dose":{"value":4,"unit":"ppm"},"is_fatal":false,"study_design":"鱼在铅暴露和高温下的生长发育、氧化应激标志物、应激生物标志物和免疫状态的研究"}]
ee5d0f62-7c04-4c7a-b202-d8a470f4b697	2			[{"case_id":"case_1","case_type":"human","metal_type":"nickel","metal_compound":"Ni","species":"human","exposure_route":["tattoo needle wear"],"exposure_dose":{"value":"6-8","unit":"not specified"},"is_fatal":false,"study_design":"Investigation of pigment deposition and distribution in human skin due to tattoo needles containing nickel and chromium, with a focus on potential allergic reactions."},{"case_id":"case_2","case_type":"human","metal_type":"chromium","metal_compound":"Cr","species":"human","exposure_route":["tattoo needle wear"],"exposure_dose":{"value":"6-8","unit":"not specified"},"is_fatal":false,"study_design":"Investigation of pigment deposition and distribution in human skin due to tattoo needles containing nickel and chromium, with a focus on potential allergic reactions."}]
ee5f1508-22b8-4ad7-9c5e-84b428a0521c	1			[{"case_id":"case_1","case_type":"human","metal_type":"铅","metal_compound":"铅","species":"人","exposure_route":["职业暴露"],"exposure_dose":{"value":"未提供具体数值","unit":"未提供单位"},"is_fatal":false,"study_design":"通过EPA的有毒物质排放清单(TRI)和成人血铅流行病学和监测项目，评估铅排放与血铅检测之间的关系，以估计2016至2023年间在没有铅暴露医学监测的场所可能暴露的工人数量。"}]
ee9af9c3-bdaf-47d3-90f0-a8c85dd21d7a	2	34948982		[{"case_id":"case_1","case_type":"animal","metal_type":"砷","metal_compound":"arsenic salts","species":"cow and pig","exposure_route":["manure contamination"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"A compost experiment was conducted using cow and pig manure contaminated with oxytetracycline, and copper and arsenic salts."},{"case_id":"case_2","case_type":"animal","metal_type":"铜","metal_compound":"copper salts","species":"cow and pig","exposure_route":["manure contamination"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"A compost experiment was conducted using cow and pig manure contaminated with oxytetracycline, and copper and arsenic salts."}]
eea98acf-b6a6-4f26-a002-273aa36c2b90	1			[{"case_id":"case_0001","case_type":"human","metal_type":"铅","metal_compound":"lead","species":"人","exposure_route":["饮用水"],"exposure_dose":{"value":"未提供具体数值","unit":"未提供单位"},"is_fatal":false,"study_design":"比较饮用私人井水和城市自来水的儿童血液中铅含量"}]
eec185c4-dfe2-492c-a8bf-e87b4b05a326	1	38432121	2021	[{"case_id":"case_01","case_type":"animal","metal_type":"汞","metal_compound":"Total-Hg","species":"Atlantic bluefin tuna (Thunnus thynnus)","exposure_route":["dietary"],"exposure_dose":{"value":"未提供具体数值","unit":"未提供单位"},"is_fatal":false,"study_design":"研究了汞和硒在大西洋蓝鳍金枪鱼不同组织（肝脏、肾脏、大脑、鳃和骨骼，以及肌肉）中的分布和关系。"}]
eec30ef6-573e-4658-a423-88c5a4279295	0	37532974		无案例
ef1b29f3-48f9-49f6-97d5-62ecdfc01714	2		2024	[{"case_id":"case_1","case_type":"animal","metal_type":"铅","metal_compound":"未指定","species":"大鼠","exposure_route":["口服"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":false,"study_design":"四十只断奶大鼠随机分为四组：对照组、铅暴露组、铅+硒组和硒组，评估肾功能和肾脏组织抗氧化酶活性"},{"case_id":"case_2","case_type":"cell","metal_type":"铅","metal_compound":"未指定","species":"人类肾小管上皮细胞(HK-2细胞)","exposure_route":["体外暴露"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":false,"study_design":"使用人类肾小管上皮细胞(HK-2细胞)进行体外实验，检测铅和硒的细胞毒性，观察细胞形态变化和活性氧(ROS)荧光强度"}]
ef5d627e-48e6-4066-8a98-e3a9ab6d5962	4		2023	[{"case_id":"case_1","case_type":"human","metal_type":"铅","metal_compound":"Pb","species":"人类","exposure_route":["环境暴露"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"横断面研究，探讨了中国东南部一般人群中多种金属暴露与肾功能指标之间的关联"},{"case_id":"case_2","case_type":"human","metal_type":"砷","metal_compound":"As","species":"人类","exposure_route":["环境暴露"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"横断面研究，探讨了中国东南部一般人群中多种金属暴露与肾功能指标之间的关联"},{"case_id":"case_3","case_type":"human","metal_type":"镉","metal_compound":"Cd","species":"人类","exposure_route":["环境暴露"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"横断面研究，探讨了中国东南部一般人群中多种金属暴露与肾功能指标之间的关联"},{"case_id":"case_4","case_type":"human","metal_type":"镍","metal_compound":"Ni","species":"人类","exposure_route":["环境暴露"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"横断面研究，探讨了中国东南部一般人群中多种金属暴露与肾功能指标之间的关联"}]
ef693dbf-973d-4337-990e-3ac3b00578a4	3	30738228		[{"case_id":"case_1","case_type":"animal","metal_type":"铬","metal_compound":"Cr","species":"chironomids","exposure_route":["aquatic"],"exposure_dose":{"value":69,"unit":"μg g(-1) dry weight"},"is_fatal":false,"study_design":"Investigated Cr bioaccumulation by indigenous chironomids in a freshwater ecosystem impacted by tannery effluents."},{"case_id":"case_2","case_type":"animal","metal_type":"铬","metal_compound":"Cr","species":"chironomids","exposure_route":["aquatic"],"exposure_dose":{"value":3000,"unit":"μg g(-1) dry weight"},"is_fatal":false,"study_design":"Investigated Cr bioaccumulation by indigenous chironomids in a freshwater ecosystem impacted by tannery effluents."},{"case_id":"case_3","case_type":"animal","metal_type":"铬","metal_compound":"Cr(VI)","species":"chironomids","exposure_route":["aquatic"],"exposure_dose":{"value":120,"unit":"μg L(-1)"},"is_fatal":false,"study_design":"Investigated Cr bioaccumulation by indigenous chironomids in a freshwater ecosystem impacted by tannery effluents."}]
ef89b084-0f82-4335-9e5a-b78b4f5b8994	4			[{"case_id":"case_1","case_type":"animal","metal_type":"铜","metal_compound":"Cu","species":"玉米","exposure_route":["土壤"],"exposure_dose":{"value":2.92,"unit":"倍背景值"},"is_fatal":false,"study_design":"研究土壤pH和有机质含量对非铁金属冶炼区玉米根际土壤中重金属的可用性的影响"},{"case_id":"case_2","case_type":"animal","metal_type":"锌","metal_compound":"Zn","species":"玉米","exposure_route":["土壤"],"exposure_dose":{"value":6.72,"unit":"倍背景值"},"is_fatal":false,"study_design":"研究土壤pH和有机质含量对非铁金属冶炼区玉米根际土壤中重金属的可用性的影响"},{"case_id":"case_3","case_type":"animal","metal_type":"铅","metal_compound":"Pb","species":"玉米","exposure_route":["土壤"],"exposure_dose":{"value":7.95,"unit":"倍背景值"},"is_fatal":false,"study_design":"研究土壤pH和有机质含量对非铁金属冶炼区玉米根际土壤中重金属的可用性的影响"},{"case_id":"case_4","case_type":"animal","metal_type":"镉","metal_compound":"Cd","species":"玉米","exposure_route":["土壤"],"exposure_dose":{"value":16.28,"unit":"倍背景值"},"is_fatal":false,"study_design":"研究土壤pH和有机质含量对非铁金属冶炼区玉米根际土壤中重金属的可用性的影响"}]
ef9baf98-8b59-4e78-9799-8befb8cd5a0c	1		2019	[{"case_id":"case_0001","case_type":"animal","metal_type":"铅","metal_compound":"Pb","species":"斑马鱼","exposure_route":["水浴暴露"],"exposure_dose":{"value":0.2,"unit":"mM"},"is_fatal":true,"study_design":"研究了铅和重复热脉冲对斑马鱼发育神经毒性的协同效应，特别是其对斑马鱼神经发育的毒性效应。正常胚胎在4 hpf时暴露于0.2 mM的铅溶液中，并在不同温度（30, 32, 和 34°C）下处理，然后在28°C的孵化器中维持。每24小时重复上述处理一次，持续6天。"}]
ef9f8163-28b8-4e55-a344-039c7e55cc79	1	31054310		[{"case_id":"1","case_type":"human","metal_type":"铅","metal_compound":"未指定","species":"人","exposure_route":["消费产品"],"exposure_dose":{"value":"未指定","unit":"未指定"},"is_fatal":false,"study_design":"审查四个美国管辖区的家庭调查数据，这些数据涉及血铅水平升高的儿童，以检查与消费产品相关的铅暴露的普遍性，并与住房相关来源进行比较。"}]
efae0fa0-7d37-451a-bb5d-8800329da5c0	1	31598822		[{"case_id":"case_1","case_type":"human","metal_type":"铅","metal_compound":"lead","species":"人类","exposure_route":["环境暴露"],"exposure_dose":{"value":5,"unit":"µg/dL"},"is_fatal":false,"study_design":"横断面研究"}]
efd920bd-cc01-4174-a02e-dccdeb2ad74b	1	33394180	2019	[{"case_id":"case_001","case_type":"animal","metal_type":"铅","metal_compound":"铅醋酸","species":"大鼠","exposure_route":["饮水"],"exposure_dose":{"value":50,"unit":"mg/l"},"is_fatal":false,"study_design":"研究了EGCG对铅诱导的大鼠睾丸氧化应激的保护效果，铅通过Cyp19基因/雌二醇水平介导"}]
efe17267-00d3-412a-8602-7be99b4a65cb	1	30623991	2020	[{"case_id":"case_1","case_type":"animal","metal_type":"铅","metal_compound":"Pb","species":"Phragmites australis, Salix alba, Sambucus nigra","exposure_route":["土壤污染"],"exposure_dose":{"value":null,"unit":null},"is_fatal":false,"study_design":"研究了铅在受污染土壤中自然生长的植物层中的转移，包括不同植物种类和组织中的铅积累情况。"}]
efeb8beb-51be-4a67-93a7-91a99ecb7092	4	33864199	2021	[{"case_id":"case_1","case_type":"human","metal_type":"铅","metal_compound":"铅","species":"人类","exposure_route":["环境暴露"],"exposure_dose":{"value":3.08,"unit":"μg/dL"},"is_fatal":false,"study_design":"使用NHANES 1999-2016数据，通过几何平均血铅水平比较不同种族/族裔儿童的铅暴露情况"},{"case_id":"case_2","case_type":"human","metal_type":"铅","metal_compound":"铅","species":"人类","exposure_route":["环境暴露"],"exposure_dose":{"value":2.03,"unit":"μg/dL"},"is_fatal":false,"study_design":"使用NHANES 1999-2016数据，通过几何平均血铅水平比较不同种族/族裔儿童的铅暴露情况"},{"case_id":"case_3","case_type":"human","metal_type":"铅","metal_compound":"铅","species":"人类","exposure_route":["环境暴露"],"exposure_dose":{"value":0.89,"unit":"μg/dL"},"is_fatal":false,"study_design":"使用NHANES 1999-2016数据，通过几何平均血铅水平比较不同种族/族裔儿童的铅暴露情况"},{"case_id":"case_4","case_type":"human","metal_type":"铅","metal_compound":"铅","species":"人类","exposure_route":["环境暴露"],"exposure_dose":{"value":0.74,"unit":"μg/dL"},"is_fatal":false,"study_design":"使用NHANES 1999-2016数据，通过几何平均血铅水平比较不同种族/族裔儿童的铅暴露情况"}]
